0.05 2.41195 2.41195 2 1 0
0.0501999 2.40196 2.40196 1 1 0
0.0504013 2.39197 2.39197 1 1 0
0.050809 2.372 2.372 1 1 0
0.0516436 2.33207 2.33207 1 1 0
0.0527249 2.28215 2.28215 1 1 0
0.0538505 2.23225 2.23225 1 1 0
0.0550233 2.18237 2.18237 1 1 0
0.0562458 2.1325 2.1325 1 1 0
0.0575212 2.08265 2.08265 1 1 0
0.0588526 2.03283 2.03283 1 1 0
0.0602434 1.98303 1.98303 1 1 0
0.0616972 1.93327 1.93327 1 1 0
0.0632179 1.88355 1.88355 1 1 0
0.0648094 1.83388 1.83388 1 1 0
0.0664761 1.78428 1.78428 1 1 0
0.0682224 1.73474 1.73474 1 1 0
0.0700529 1.6853 1.6853 1 1 0
0.0719723 1.63596 1.63596 1 1 0
0.0739854 1.58676 1.58676 1 1 0
0.0760968 1.53773 1.53773 1 1 0
0.0783109 1.48889 1.48889 1 1 0
0.0806317 1.4403 1.4403 1 1 0
0.0830625 1.39201 1.39201 1 1 0
0.0856058 1.34409 1.34409 1 1 0
0.0882624 1.29662 1.29662 1 1 0
0.0910318 1.24969 1.24969 1 1 0
0.0939113 1.20341 1.20341 1 1 0
0.0968962 1.15789 1.15789 1 1 0
0.0999795 1.11325 1.11325 1 1 0
0.103152 1.06962 1.06962 1 1 0
0.106404 1.02712 1.02712 1 1 0
0.109724 0.985829 0.985829 1 1 0
0.112686 0.95065 0.95065 2 1 0
0.116108 0.911839 0.911839 2 1 0
0.119575 0.874384 0.874384 2 1 0
0.123085 0.838269 0.838269 2 1 0
0.126642 0.803447 0.803447 2 1 0
0.130255 0.769842 0.769842 2 1 0
0.133941 0.73736 0.73736 2 1 0
0.137723 0.705884 0.705884 2 1 0
0.141632 0.675287 0.675287 2 1 0
0.145712 0.645427 0.645427 2 1 0
0.150018 0.616154 0.616154 2 1 0
0.154625 0.587301 0.587301 2 1 0
0.15963 0.558688 0.558688 2 1 0
0.165166 0.530115 0.530115 2 1 0
0.171416 0.501353 0.501353 2 1 0
0.178639 0.472142 0.472142 2 1 0
0.187208 0.442178 0.442178 2 1 0
0.193089 0.424109 0.424109 1 1 0
0.205008 0.392267 0.392267 1 1 0
0.220283 0.3589 0.3589 1 1 0
0.240222 0.324132 0.324132 1 1 0
0.266147 0.288916 0.288916 1 1 0
0.112686 0.95065 0.95065 4 2 0
0.112685 0.957142 0.944209 3 2 0
0.112682 0.97021 0.93138 4 2 0
0.112671 0.990037 0.91236 4 2 0
0.11264 1.02024 0.88435 4 2 0
0.112568 1.06683 0.843315 4 2 0
0.112416 1.13803 0.78483 4 2 0
0.112238 1.21178 0.728901 4 2 0
0.112072 1.28785 0.675273 4 2 0
0.111954 1.36498 0.6234 4 2 0
0.111922 1.42261 0.585572 4 2 0
0.112003 1.49967 0.534121 3 2 0
0.112347 1.5741 0.480819 3 2 0
0.113295 1.63845 0.424194 3 2 0
0.115671 1.6725 0.36777 3 2 0
0.119584 1.66428 0.325465 3 2 0
0.123911 1.63491 0.298348 3 2 0
0.128498 1.59789 0.278803 3 2 0
0.133363 1.56139 0.263487 3 2 0
0.138501 1.51661 0.250614 3 2 0
0.143907 1.46911 0.239857 3 2 0
0.149562 1.42079 0.230751 3 2 0
0.155435 1.36697 0.223354 3 2 0
0.16147 1.31077 0.217385 3 2 0
0.167565 1.24782 0.212295 3 2 0
0.173541 1.1768 0.209775 3 2 0
0.179094 1.09703 0.209036 3 2 0
0.183759 1.00576 0.212742 3 2 0
0.187092 0.906493 0.221741 3 2 0
0.189155 0.807186 0.237326 3 2 0
0.190463 0.716417 0.259105 3 2 0
0.191432 0.63445 0.287263 3 2 0
0.192235 0.559691 0.322773 3 2 0
0.192844 0.488581 0.368502 3 2 0
0.193019 0.454245 0.396069 3 2 0
0.193071 0.429769 0.418524 4 2 0
0.19307 0.430987 0.417345 3 2 0
0.192821 0.492029 0.365882 3 2 0
0.192179 0.56532 0.319734 3 2 0
0.191356 0.641356 0.284613 3 2 0
0.190367 0.723694 0.256985 3 2 0
0.18902 0.815393 0.235799 3 2 0
0.186889 0.91331 0.220844 3 2 0
0.18347 1.01306 0.212234 3 2 0
0.178702 1.1042 0.209108 3 2 0
0.173066 1.18368 0.209491 3 2 0
0.167048 1.25209 0.213132 3 2 0
0.160941 1.3159 0.217492 3 2 0
0.154912 1.37283 0.223721 3 2 0
0.149055 1.42578 0.232737 3 2 0
0.143423 1.47512 0.240739 3 2 0
0.138044 1.51985 0.251705 3 2 0
0.132937 1.5648 0.265567 3 2 0
0.128113 1.60439 0.280497 3 2 0
0.123589 1.63712 0.3002 3 2 0
0.119415 1.66502 0.326612 3 2 0
0.115772 1.67282 0.365962 3 2 0
0.113282 1.63747 0.42469 3 2 0
0.112305 1.5691 0.485139 3 2 0
0.111988 1.49234 0.538889 3 2 0
0.111922 1.42271 0.5856 3 2 0
0.111978 1.34426 0.636937 4 2 0
0.112112 1.26787 0.689209 4 2 0
0.112285 1.19236 0.743415 4 2 0
0.112459 1.1193 0.799991 4 2 0
0.1126 1.04851 0.85926 4 2 0
0.112677 0.980441 0.921495 4 2 0
0.112685 0.951621 0.949702 4 2 0
0.112646 1.01599 0.888192 4 2 0
0.112645 1.01659 0.887684 4 2 0
0.112532 1.08579 0.827279 4 2 0
0.112368 1.15804 0.769479 4 2 0
0.11219 1.23246 0.714323 4 2 0
0.112033 1.30894 0.661238 4 2 0
0.111935 1.3865 0.609257 4 2 0
0.111922 1.42259 0.585388 3 2 0
0.112004 1.5003 0.5341 3 2 0
0.112349 1.57451 0.480732 3 2 0
0.1133 1.63822 0.424101 3 2 0
0.115683 1.67211 0.367762 3 2 0
0.119599 1.66283 0.325105 3 2 0
0.123927 1.63421 0.298268 3 2 0
0.128515 1.59926 0.278786 3 2 0
0.13338 1.56092 0.263332 3 2 0
0.13852 1.51619 0.250568 3 2 0
0.143926 1.46952 0.239838 3 2 0
0.149582 1.42134 0.23096 3 2 0
0.155456 1.36772 0.223715 3 2 0
0.161491 1.30702 0.216981 3 2 0
0.167586 1.24742 0.212133 3 2 0
0.173561 1.17745 0.209683 3 2 0
0.179112 1.09696 0.209126 3 2 0
0.183773 1.00471 0.213279 3 2 0
0.187101 0.905989 0.221984 3 2 0
0.18916 0.806724 0.237407 3 2 0
0.190466 0.716094 0.259327 3 2 0
0.191436 0.634351 0.287422 3 2 0
0.192238 0.559511 0.322909 3 2 0
0.192845 0.488327 0.368724 3 2 0
0.193019 0.454017 0.396286 3 2 0
0.193071 0.430153 0.418152 3 2 0
0.192777 0.498169 0.361438 3 2 0
0.192109 0.572155 0.316182 3 2 0
0.191274 0.648632 0.28176 3 2 0
0.190263 0.731917 0.25482 3 2 0
0.188865 0.823834 0.234292 3 2 0
0.186634 0.923126 0.219887 3 2 0
0.183082 1.02209 0.211758 3 2 0
0.17821 1.11126 0.209009 3 2 0
0.172521 1.19049 0.209679 3 2 0
0.166485 1.25935 0.213438 3 2 0
0.16038 1.32141 0.218127 3 2 0
0.154364 1.37748 0.224374 3 2 0
0.148526 1.43059 0.233397 3 2 0
0.142916 1.47971 0.241912 3 2 0
0.137562 1.52553 0.252781 3 2 0
0.13248 1.56655 0.266868 3 2 0
0.127682 1.60656 0.282013 3 2 0
0.123188 1.64202 0.302125 3 2 0
0.119052 1.66706 0.329519 3 2 0
0.11548 1.67046 0.370764 3 2 0
0.113139 1.6314 0.430592 3 2 0
0.112259 1.5622 0.490617 3 2 0
0.111974 1.48536 0.543562 3 2 0
0.111922 1.42266 0.58556 3 2 0
0.111978 1.3442 0.636871 4 2 0
0.112112 1.26787 0.689205 4 2 0
0.112285 1.19233 0.743309 4 2 0
0.112459 1.1191 0.799847 4 2 0
0.1126 1.0485 0.859162 4 2 0
0.112677 0.980404 0.921533 4 2 0
0.112685 0.951556 0.949766 4 2 0
0.112646 1.0161 0.888125 4 2 0
0.112645 1.01666 0.88762 4 2 0
0.112531 1.08585 0.827216 4 2 0
0.112368 1.15804 0.76939 4 2 0
0.11219 1.23241 0.714175 4 2 0
0.112033 1.30856 0.661095 4 2 0
0.111935 1.38662 0.609308 4 2 0
0.111922 1.42279 0.585583 3 2 0
0.112004 1.50017 0.533854 3 2 0
0.112349 1.57484 0.480547 3 2 0
0.1133 1.63852 0.424181 3 2 0
0.115683 1.6724 0.367334 3 2 0
0.119598 1.66412 0.32537 3 2 0
0.123926 1.63461 0.298857 3 2 0
0.128514 1.59877 0.27934 3 2 0
0.13338 1.56127 0.263449 3 2 0
0.138519 1.51668 0.2506 3 2 0
0.143926 1.46876 0.239814 3 2 0
0.149581 1.42105 0.230742 3 2 0
0.155455 1.36595 0.22323 3 2 0
0.161491 1.31056 0.217524 3 2 0
0.167586 1.24761 0.212118 3 2 0
0.173561 1.17554 0.210081 3 2 0
0.179112 1.09734 0.209021 3 2 0
0.183772 1.00591 0.212964 3 2 0
0.187101 0.906225 0.222133 3 2 0
0.18916 0.806703 0.237832 3 2 0
0.190466 0.716122 0.259198 3 2 0
0.191435 0.634181 0.287389 3 2 0
0.192238 0.559445 0.322944 3 2 0
0.192845 0.488341 0.368723 3 2 0
0.193019 0.454006 0.396295 3 2 0
0.193071 0.43014 0.41816 3 2 0
0.192777 0.498229 0.361451 3 2 0
0.19211 0.572149 0.316165 3 2 0
0.191274 0.648483 0.281874 3 2 0
0.190263 0.731767 0.254857 3 2 0
0.188865 0.824262 0.234177 3 2 0
0.186634 0.923246 0.219802 3 2 0
0.183083 1.02183 0.212205 3 2 0
0.178211 1.112 0.208817 3 2 0
0.172522 1.19018 0.209856 3 2 0
0.166486 1.25919 0.213379 3 2 0
0.160381 1.32134 0.218104 3 2 0
0.154365 1.37721 0.224372 3 2 0
0.148527 1.4306 0.233098 3 2 0
0.142917 1.47907 0.24181 3 2 0
0.137563 1.52588 0.252915 3 2 0
0.132481 1.56878 0.266542 3 2 0
0.127683 1.60709 0.282395 3 2 0
0.123189 1.63905 0.302131 3 2 0
0.119053 1.66644 0.329521 3 2 0
0.115481 1.67032 0.370677 3 2 0
0.11314 1.63092 0.430886 3 2 0
0.112259 1.56066 0.490115 3 2 0
0.111974 1.48584 0.543543 3 2 0
0.111922 1.42252 0.585802 3 2 0
0.111978 1.34482 0.636853 4 2 0
0.112112 1.26725 0.689165 4 2 0
0.112285 1.19254 0.743295 4 2 0
0.112459 1.1193 0.799819 4 2 0
0.1126 1.04851 0.859178 4 2 0
0.112677 0.980405 0.921555 4 2 0
0.112685 0.951563 0.949759 4 2 0
0.112646 1.01603 0.88815 4 2 0
0.112645 1.01658 0.887646 4 2 0
0.112531 1.08586 0.827222 4 2 0
0.112368 1.15811 0.769374 4 2 0
