0.05 3.01493 3.01493 2 1 0
0.0501999 3.01445 3.01445 1 1 0
0.0504013 3.01397 3.01397 1 1 0
0.050809 3.01298 3.01298 1 1 0
0.0516436 3.01091 3.01091 1 1 0
0.0527249 3.00816 3.00816 1 1 0
0.0538506 3.0052 3.0052 1 1 0
0.0550233 3.00202 3.00202 1 1 0
0.0562459 2.9986 2.9986 1 1 0
0.0575212 2.99491 2.99491 1 1 0
0.0588526 2.99093 2.99093 1 1 0
0.0602434 2.98661 2.98661 1 1 0
0.0616972 2.98194 2.98194 1 1 0
0.0632179 2.97685 2.97685 1 1 0
0.0648094 2.97132 2.97132 1 1 0
0.0664761 2.96529 2.96529 1 1 0
0.0682224 2.95871 2.95871 1 1 0
0.0700529 2.9515 2.9515 1 1 0
0.0719723 2.9436 2.9436 1 1 0
0.0739854 2.93493 2.93493 1 1 0
0.0760968 2.9254 2.9254 1 1 0
0.0783109 2.91491 2.91491 1 1 0
0.0806317 2.90335 2.90335 1 1 0
0.0830626 2.8906 2.8906 1 1 0
0.0856058 2.87655 2.87655 1 1 0
0.0882624 2.86108 2.86108 1 1 0
0.0910318 2.84405 2.84405 1 1 0
0.0939113 2.82535 2.82535 1 1 0
0.0968963 2.80488 2.80488 1 1 0
0.0999795 2.78257 2.78257 1 1 0
0.103152 2.75835 2.75835 1 1 0
0.106404 2.73223 2.73223 1 1 0
0.109724 2.70422 2.70422 1 1 0
0.112686 2.67813 2.67813 2 1 0
0.116108 2.64679 2.64679 2 1 0
0.119575 2.61385 2.61385 2 1 0
0.123085 2.57945 2.57945 2 1 0
0.126642 2.54375 2.54375 2 1 0
0.130255 2.5069 2.5069 2 1 0
0.133941 2.46907 2.46907 2 1 0
0.137723 2.4304 2.4304 2 1 0
0.141632 2.39105 2.39105 2 1 0
0.145712 2.35116 2.35116 2 1 0
0.150018 2.31085 2.31085 2 1 0
0.154625 2.27028 2.27028 2 1 0
0.15963 2.22958 2.22958 2 1 0
0.165166 2.18892 2.18892 2 1 0
0.171416 2.1485 2.1485 2 1 0
0.178639 2.10857 2.10857 2 1 0
0.187208 2.06947 2.06947 2 1 0
0.193089 2.04711 2.04711 1 1 0
0.205008 2.01045 2.01045 1 1 0
0.220283 1.97649 1.97649 1 1 0
0.240222 1.9466 1.9466 1 1 0
0.266147 1.92235 1.92235 1 1 0
0.112686 2.67813 2.67813 4 2 0
0.112685 2.68096 2.67527 3 2 0
0.112682 2.68649 2.6694 4 2 0
0.112671 2.69447 2.66027 4 2 0
0.11264 2.70576 2.64585 4 2 0
0.112568 2.72119 2.62244 4 2 0
0.112416 2.74102 2.58406 4 2 0
0.112238 2.75737 2.54147 4 2 0
0.112072 2.77096 2.4954 4 2 0
0.111954 2.78189 2.44592 4 2 0
0.111922 2.78837 2.40841 4 2 0
