0.05 3.36302 3.36302 2 1 0
0.0501464 3.35303 3.35303 1 1 0
0.0502936 3.34303 3.34303 1 1 0
0.0505906 3.32303 3.32303 1 1 0
0.0511951 3.28304 3.28304 1 1 0
0.051971 3.23306 3.23306 1 1 0
0.0527705 3.18307 3.18307 1 1 0
0.0535947 3.13308 3.13308 1 1 0
0.0544446 3.0831 3.0831 1 1 0
0.0553215 3.03312 3.03312 1 1 0
0.0562266 2.98314 2.98314 1 1 0
0.0571613 2.93316 2.93316 1 1 0
0.058127 2.88319 2.88319 1 1 0
0.0591253 2.83321 2.83321 1 1 0
0.0601578 2.78324 2.78324 1 1 0
0.0612262 2.73327 2.73327 1 1 0
0.0623323 2.68331 2.68331 1 1 0
0.0634783 2.63335 2.63335 1 1 0
0.0646661 2.58339 2.58339 1 1 0
0.0658979 2.53344 2.53344 1 1 0
0.0671763 2.48349 2.48349 1 1 0
0.0685038 2.43355 2.43355 1 1 0
0.0698831 2.38362 2.38362 1 1 0
0.0713172 2.3337 2.3337 1 1 0
0.0728091 2.28378 2.28378 1 1 0
0.0743624 2.23388 2.23388 1 1 0
0.0759805 2.18399 2.18399 1 1 0
0.0776674 2.13412 2.13412 1 1 0
0.0794272 2.08427 2.08427 1 1 0
0.0812642 2.03443 2.03443 1 1 0
0.0831833 1.98463 1.98463 1 1 0
0.0851893 1.93486 1.93486 1 1 0
0.0872877 1.88512 1.88512 1 1 0
0.089484 1.83543 1.83543 1 1 0
0.0917843 1.78579 1.78579 1 1 0
0.0941947 1.73622 1.73622 1 1 0
0.0967219 1.68673 1.68673 1 1 0
0.0993724 1.63734 1.63734 1 1 0
0.102153 1.58806 1.58806 1 1 0
0.105071 1.53893 1.53893 1 1 0
0.108132 1.48998 1.48998 1 1 0
0.111343 1.44124 1.44124 1 1 0
0.114709 1.39277 1.39277 1 1 0
0.118234 1.34463 1.34463 1 1 0
0.121921 1.29689 1.29689 1 1 0
0.12577 1.24963 1.24963 1 1 0
0.129779 1.20295 1.20295 1 1 0
0.133944 1.15696 1.15696 1 1 0
0.138256 1.11177 1.11177 1 1 0
0.142705 1.06752 1.06752 1 1 0
0.147277 1.0243 1.0243 1 1 0
0.151958 0.982238 0.982238 1 1 0
0.156734 0.941409 0.941409 1 1 0
0.157043 0.938852 0.938852 1 1 0
0.161906 0.8994 0.8994 2 1 0
0.166848 0.861267 0.861267 2 1 0
0.171867 0.824442 0.824442 2 1 0
0.176969 0.788881 0.788881 2 1 0
0.182172 0.754511 0.754511 2 1 0
0.187505 0.721235 0.721235 2 1 0
0.193006 0.688934 0.688934 2 1 0
0.198734 0.657474 0.657474 2 1 0
0.204763 0.626704 0.626704 2 1 0
0.211194 0.596458 0.596458 2 1 0
0.21816 0.566558 0.566558 2 1 0
0.225843 0.536804 0.536804 2 1 0
0.234492 0.50698 0.50698 2 1 0
0.24445 0.476844 0.476844 2 1 0
0.256204 0.446144 0.446144 2 1 0
0.264651 0.426829 0.426829 1 1 0
0.280841 0.394767 0.394767 1 1 0
0.301132 0.361851 0.361851 1 1 0
0.157041 0.938852 0.938852 4 3 0
0.157045 0.945318 0.932336 4 3 0
0.157042 0.955141 0.922665 4 3 0
0.15703 0.974939 0.903524 4 3 0
0.156995 1.00526 0.875291 4 3 0
0.15691 1.0517 0.834012 4 3 0
0.156729 1.12291 0.774888 4 3 0
0.156526 1.1966 0.718325 4 3 0
0.156353 1.2723 0.663807 4 3 0
0.156271 1.34882 0.610863 4 3 0
0.15627 1.35506 0.606562 4 3 0
0.156375 1.43223 0.553711 3 3 0
0.15681 1.50682 0.499955 3 3 0
0.157965 1.57219 0.443492 3 3 0
0.160852 1.61405 0.384993 3 3 0
0.1662 1.61303 0.337703 3 3 0
0.172402 1.58906 0.306841 3 3 0
0.178957 1.5544 0.285494 3 3 0
0.1859 1.51235 0.269145 3 3 0
0.193228 1.46687 0.255927 3 3 0
0.200924 1.41997 0.244676 3 3 0
0.208954 1.36774 0.23488 3 3 0
0.217255 1.30888 0.2276 3 3 0
0.225713 1.24967 0.221623 3 3 0
0.234127 1.18191 0.217988 3 3 0
0.242141 1.10456 0.215805 3 3 0
0.249188 1.01549 0.218394 3 3 0
0.254589 0.919617 0.226247 3 3 0
0.258144 0.819542 0.240397 3 3 0
0.260412 0.727099 0.260866 3 3 0
0.262033 0.643001 0.288734 3 3 0
0.263319 0.566219 0.323999 3 3 0
0.264267 0.493726 0.369533 3 3 0
0.266394 0.423048 0.423042 4 3 0
0.264432 0.475246 0.383633 3 3 0
0.263616 0.546136 0.335132 3 3 0
0.262391 0.62266 0.296913 3 3 0
0.260869 0.704561 0.267308 3 3 0
0.258823 0.794953 0.244771 3 3 0
